datetime,action,price,size,signal_strength,portfolio_value,entry_price,pnl,pnl_pct,reason,bars_held
2023-01-01,BUY,16543.67,3.131106943018085,0.5199999999999999,100000.0,,,,,
2023-01-02,SELL,16620.6,3.131106943018085,,99946.14126587388,16543.67,240.8760571263822,0.4650116932941817,"TIME_STOP_MIN_PROFIT (持倉1bars, 盈利不足: +0.47%)",1.0
2023-01-02,BUY,16620.6,1.4930223564811866,0.5199999999999999,99946.14126587388,,,,,
2023-01-03,SELL,16665.79,1.4930223564811866,,99993.91043229893,16620.6,67.46968028938831,0.2718915081284745,"TIME_STOP_MIN_PROFIT (持倉1bars, 盈利不足: +0.27%)",1.0
2023-01-03,BUY,16665.79,2.33458863502234,0.5199999999999999,99993.91043229893,,,,,
2023-01-04,SELL,16675.82,2.33458863502234,,99937.81725046711,16665.79,23.415924009271354,0.06018316563449755,"TIME_STOP_MIN_PROFIT (持倉1bars, 盈利不足: +0.06%)",1.0
2023-01-04,BUY,16675.82,1.895045531348541,0.5199999999999999,99937.81725046711,,,,,
2023-01-06,SELL,16830.47,1.895045531348541,,100215.5964844519,16675.82,293.0687914230546,0.9273906770401741,"TIME_STOP_MAX (持倉2bars, 盈虧: +0.93%)",2.0
2023-01-06,BUY,16830.47,2.1027531834581157,0.5199999999999999,100215.5964844519,,,,,
2023-01-08,SELL,16947.53,2.1027531834581157,,100356.91796092497,16830.47,246.14828765560213,0.6955242485800817,"TIME_STOP_MAX (持倉2bars, 盈虧: +0.70%)",2.0
2023-01-08,BUY,16947.53,1.97817562006184,0.5199999999999999,100356.91796092497,,,,,
2023-01-10,SELL,17182.31,1.97817562006184,,100748.01127326854,16947.53,464.4360720781237,1.3853346180830117,"TIME_STOP_MAX (持倉2bars, 盈虧: +1.39%)",2.0
2023-01-10,BUY,17182.31,2.0125840582023318,0.5199999999999999,100748.01127326854,,,,,
2023-01-12,SELL,17943.36,2.0125840582023318,,102190.72011124642,17182.31,1531.6770974948831,4.42926474961749,"TIME_STOP_MAX (持倉2bars, 盈虧: +4.43%)",2.0
2023-01-12,BUY,17943.36,1.907586288698126,0.5199999999999999,102190.72011124642,,,,,
2023-01-13,SELL,18859.87,1.907586288698126,,103935.23096652524,17943.36,1748.3219094547164,5.107794749701267,TAKE_PROFIT,1.0
2023-01-13,BUY,18859.87,2.8394268051551856,0.82,103935.23096652524,,,,,
2023-01-14,SELL,19902.73,2.8394268051551856,,105775.41078759138,18859.87,2961.1246380241387,5.52951849615082,TAKE_PROFIT,1.0
2023-01-14,BUY,19902.73,1.9504508072561997,0.82,105775.41078759138,,,,,
2023-01-15,SELL,20967.61,1.9504508072561997,,108650.86011987031,19902.73,2076.996055630984,5.350421776309089,TAKE_PROFIT,1.0
2023-01-15,BUY,20967.61,1.6738610820886612,0.5199999999999999,108650.86011987031,,,,,
2023-01-16,SELL,20864.83,1.6738610820886612,,108355.08901516054,20967.61,-172.03944201707066,-0.4901846228540063,"TIME_STOP_MIN_PROFIT (持倉1bars, 盈利不足: -0.49%)",1.0
