datetime,portfolio_value,cash,price
2023-01-15 09:00:00,114125.54550688232,8461.787106332313,20629.54
2023-01-15 10:00:00,114714.31525299122,8461.787106332313,20744.49
2023-01-15 11:00:00,114649.5736297566,8461.787106332313,20731.85
2023-01-15 12:00:00,114569.31245601563,8461.787106332313,20716.18
2023-01-15 13:00:00,114429.22674434901,8461.787106332313,20688.83
2023-01-15 14:00:00,114446.12922509854,8461.787106332313,20692.13
2023-01-15 15:00:00,115028.39407710079,8461.787106332313,20805.81
2023-01-15 16:00:00,115522.10017390319,8461.787106332313,20902.2
2023-01-15 17:00:00,115390.05594550224,8461.787106332313,20876.42
2023-01-15 18:00:00,115497.25864916523,8461.787106332313,20897.35
2023-01-15 19:00:00,115121.56259977778,8461.787106332313,20824.0
2023-01-15 20:00:00,115375.81688596174,8461.787106332313,20873.64
2023-01-15 21:00:00,115484.04398239742,8461.787106332313,20894.77
2023-01-15 22:00:00,115486.40008577463,8461.787106332313,20895.23
2023-01-15 23:00:00,115648.1004849452,8461.787106332313,20926.8
2023-01-16 00:00:00,115330.69238432434,8461.787106332313,20864.83
2023-01-16 01:00:00,115809.28868772942,8461.787106332313,20958.27
2023-01-16 02:00:00,116898.73040149508,8461.787106332313,21170.97
2023-01-16 03:00:00,116928.2728353181,116928.2728353181,21181.93
2023-01-16 04:00:00,116928.2728353181,116928.2728353181,21081.55
2023-01-16 05:00:00,116928.2728353181,116928.2728353181,21143.87
2023-01-16 06:00:00,116928.2728353181,116928.2728353181,21193.85
2023-01-16 07:00:00,116928.2728353181,116928.2728353181,21121.13
2023-01-16 08:00:00,116928.2728353181,116928.2728353181,21105.66
2023-01-16 12:00:00,116928.2728353181,116928.2728353181,20818.76
2023-01-16 13:00:00,116928.2728353181,116928.2728353181,20804.94
2023-01-16 18:00:00,116928.2728353181,116928.2728353181,21085.03
2023-01-16 19:00:00,116928.2728353181,116928.2728353181,21257.39
2023-01-16 20:00:00,116928.2728353181,116928.2728353181,21313.29
2023-01-17 10:00:00,116928.2728353181,116928.2728353181,21170.91
2023-01-17 19:00:00,116928.2728353181,116928.2728353181,21351.99
2023-01-17 20:00:00,116928.2728353181,116928.2728353181,21339.17
2023-01-17 21:00:00,116928.2728353181,116928.2728353181,21373.2
2023-01-17 22:00:00,116928.2728353181,116928.2728353181,21314.45
2023-01-17 23:00:00,116928.2728353181,116928.2728353181,21228.22
2023-01-18 00:00:00,116928.2728353181,116928.2728353181,21147.47
2023-01-18 01:00:00,116928.2728353181,116928.2728353181,21231.5
2023-01-18 02:00:00,116928.2728353181,116928.2728353181,21237.29
2023-01-18 03:00:00,116928.2728353181,116928.2728353181,21276.01
2023-01-18 04:00:00,116928.2728353181,116928.2728353181,21259.43
2023-01-18 05:00:00,116928.2728353181,116928.2728353181,21284.76
2023-01-18 06:00:00,116928.2728353181,116928.2728353181,21307.43
2023-01-18 07:00:00,116928.2728353181,116928.2728353181,21264.21
2023-01-18 08:00:00,116928.2728353181,116928.2728353181,21313.34
2023-01-18 09:00:00,116928.2728353181,116928.2728353181,21245.72
2023-01-18 10:00:00,116928.2728353181,116928.2728353181,21222.03
2023-01-18 11:00:00,116928.2728353181,116928.2728353181,21174.57
2023-01-18 12:00:00,116928.2728353181,116928.2728353181,21206.19
2023-01-18 13:00:00,116928.2728353181,116928.2728353181,21270.96
2023-01-18 14:00:00,116928.2728353181,116928.2728353181,21422.27
2023-01-18 15:00:00,116928.2728353181,116928.2728353181,21421.66
2023-01-19 08:00:00,116928.2728353181,116928.2728353181,20834.18
2023-01-19 09:00:00,116928.2728353181,116928.2728353181,20775.97
2023-01-19 10:00:00,116928.2728353181,116928.2728353181,20800.26
2023-01-19 11:00:00,116928.2728353181,116928.2728353181,20787.99
2023-01-19 12:00:00,116928.2728353181,116928.2728353181,20743.14
2023-01-19 13:00:00,116928.2728353181,116928.2728353181,20733.27
2023-01-19 14:00:00,116928.2728353181,116928.2728353181,20782.56
2023-01-19 16:00:00,116928.2728353181,116928.2728353181,20876.2
2023-01-19 17:00:00,116928.2728353181,116928.2728353181,20883.56
2023-01-19 21:00:00,116928.2728353181,116928.2728353181,21083.44
2023-01-20 00:00:00,116928.2728353181,116928.2728353181,21079.04
2023-01-20 01:00:00,116759.95038506093,5830.018888431869,21050.21
2023-01-20 02:00:00,117166.93533245502,5830.018888431869,21127.44
2023-01-20 03:00:00,116986.60353263856,5830.018888431869,21093.22
2023-01-20 04:00:00,116958.62101197739,5830.018888431869,21087.91
2023-01-20 05:00:00,116484.81528078222,5830.018888431869,20998.0
2023-01-20 06:00:00,116357.97172667402,5830.018888431869,20973.93
2023-01-20 07:00:00,116189.4969271377,5830.018888431869,20941.96
2023-01-20 08:00:00,116226.91235024399,5830.018888431869,20949.06
2023-01-20 09:00:00,116207.4141720055,5830.018888431869,20945.36
2023-01-20 10:00:00,116312.23005448212,5830.018888431869,20965.25
2023-01-20 11:00:00,116308.96279218269,5830.018888431869,20964.63
2023-01-20 12:00:00,116292.09950289536,5830.018888431869,20961.43
2023-01-20 13:00:00,117004.09919527418,5830.018888431869,21096.54
2023-01-20 14:00:00,116796.68073703992,5830.018888431869,21057.18
2023-01-20 15:00:00,117233.49262736099,5830.018888431869,21140.07
2023-01-20 16:00:00,117257.83900126957,5830.018888431869,21144.69
2023-01-20 17:00:00,118322.17604419572,5830.018888431869,21346.66
2023-01-20 18:00:00,118443.96061151772,5830.018888431869,21369.77
2023-01-20 19:00:00,118498.92439503863,5830.018888431869,21380.2
2023-01-20 20:00:00,119201.06960274016,5830.018888431869,21513.44
2023-01-20 21:00:00,123080.8381877454,5830.018888431869,22249.67
2023-01-20 22:00:00,123530.19214947394,5830.018888431869,22334.94
2023-01-21 12:00:00,126463.77211212245,5830.018888431869,22891.62
2023-01-21 16:00:00,126847.3758425324,126847.3758425324,23035.44
2023-01-21 17:00:00,126847.3758425324,126847.3758425324,23165.82
2023-01-21 18:00:00,126847.3758425324,126847.3758425324,23238.78
2023-01-21 19:00:00,126847.3758425324,126847.3758425324,23258.76
2023-01-21 21:00:00,126847.3758425324,126847.3758425324,23079.68
2023-01-22 00:00:00,126847.3758425324,126847.3758425324,22774.63
2023-01-22 01:00:00,126847.3758425324,126847.3758425324,22840.66
2023-01-22 04:00:00,126847.3758425324,126847.3758425324,22739.5
2023-01-22 05:00:00,126847.3758425324,126847.3758425324,22844.72
2023-01-22 06:00:00,126847.3758425324,126847.3758425324,22883.56
2023-01-22 07:00:00,126847.3758425324,126847.3758425324,22912.9
2023-01-22 08:00:00,126847.3758425324,126847.3758425324,22895.89
2023-01-22 09:00:00,126847.3758425324,126847.3758425324,22903.75
2023-01-22 10:00:00,126847.3758425324,126847.3758425324,22859.3
2023-01-22 11:00:00,126847.3758425324,126847.3758425324,22878.17
2023-01-22 12:00:00,126847.3758425324,126847.3758425324,22790.87
2023-01-22 13:00:00,126847.3758425324,126847.3758425324,22865.01
2023-01-22 14:00:00,126847.3758425324,126847.3758425324,22903.72
2023-01-22 15:00:00,126847.3758425324,126847.3758425324,22989.47
2023-01-22 16:00:00,126847.3758425324,126847.3758425324,22811.09
2023-01-22 17:00:00,126847.3758425324,126847.3758425324,22834.88
2023-01-22 18:00:00,126847.3758425324,126847.3758425324,22919.32
2023-01-22 19:00:00,126847.3758425324,126847.3758425324,22826.7
2023-01-22 20:00:00,126847.3758425324,126847.3758425324,22711.28
2023-01-23 10:00:00,126847.3758425324,126847.3758425324,22779.37
2023-01-23 11:00:00,126847.3758425324,126847.3758425324,22923.52
2023-01-23 12:00:00,126847.3758425324,126847.3758425324,22912.88
2023-01-23 13:00:00,126847.3758425324,126847.3758425324,22915.78
2023-01-23 17:00:00,126847.3758425324,126847.3758425324,22892.31
2023-01-24 03:00:00,126847.3758425324,126847.3758425324,23051.26
2023-01-24 04:00:00,126847.3758425324,126847.3758425324,23087.99
2023-01-24 05:00:00,126847.3758425324,126847.3758425324,23072.11
2023-01-24 06:00:00,126847.3758425324,126847.3758425324,23117.51
2023-01-24 07:00:00,126847.3758425324,126847.3758425324,23107.5
2023-01-24 08:00:00,126847.3758425324,126847.3758425324,23059.43
2023-01-24 09:00:00,126847.3758425324,126847.3758425324,23044.17
2023-01-24 10:00:00,126847.3758425324,126847.3758425324,22855.48
2023-01-24 11:00:00,126847.3758425324,126847.3758425324,22905.0
2023-01-24 12:00:00,126847.3758425324,126847.3758425324,22921.59
2023-01-24 13:00:00,126847.3758425324,126847.3758425324,22967.92
2023-01-24 14:00:00,126847.3758425324,126847.3758425324,22855.99
2023-01-24 15:00:00,126847.3758425324,126847.3758425324,22832.19
2023-01-24 16:00:00,126847.3758425324,126847.3758425324,22927.36
2023-01-24 17:00:00,126847.3758425324,126847.3758425324,22858.11
2023-01-24 18:00:00,126847.3758425324,126847.3758425324,22914.84
2023-01-24 19:00:00,126847.3758425324,126847.3758425324,22992.34
2023-01-24 20:00:00,126847.3758425324,126847.3758425324,23013.01
2023-01-24 21:00:00,126847.3758425324,126847.3758425324,23018.12
2023-01-24 22:00:00,126847.3758425324,126847.3758425324,22874.98
2023-01-25 01:00:00,126847.3758425324,126847.3758425324,22647.21
2023-01-25 02:00:00,126715.75565928908,7026.452511519738,22493.91
2023-01-25 03:00:00,126976.32330516062,7026.452511519738,22542.88
2023-01-25 04:00:00,127474.4188193537,7026.452511519738,22636.49
2023-01-25 05:00:00,127405.88479283081,7026.452511519738,22623.61
2023-01-25 06:00:00,127656.98112137232,7026.452511519738,22670.8
2023-01-25 07:00:00,127894.8814572293,7026.452511519738,22715.51
2023-01-25 08:00:00,127933.9905484516,7026.452511519738,22722.86
2023-01-25 09:00:00,127617.71240120626,7026.452511519738,22663.42
2023-01-25 10:00:00,127331.87017257202,7026.452511519738,22609.7
2023-01-25 11:00:00,127370.87284449846,7026.452511519738,22617.03
2023-01-25 12:00:00,127260.88850224475,7026.452511519738,22596.36
2023-01-25 13:00:00,127756.85563052096,7026.452511519738,22689.57
2023-01-25 14:00:00,127313.9917308704,7026.452511519738,22606.34
2023-01-25 15:00:00,126437.84166819513,7026.452511519738,22441.68
2023-01-25 16:00:00,127131.69547709137,7026.452511519738,22572.08
2023-01-25 17:00:00,127512.94260444885,7026.452511519738,22643.73
2023-01-25 18:00:00,127097.10920594241,7026.452511519738,22565.58
2023-01-25 19:00:00,127861.78505622214,7026.452511519738,22709.29
2023-01-25 20:00:00,128166.41029057268,7026.452511519738,22766.54
2023-01-25 21:00:00,129010.74098379089,7026.452511519738,22925.22
2023-01-26 05:00:00,130341.19502041982,7026.452511519738,23175.26
2023-01-26 06:00:00,130230.99783957443,7026.452511519738,23154.55
2023-01-26 11:00:00,129052.35092846549,7026.452511519738,22933.04
2023-01-26 12:00:00,129345.16362097744,7026.452511519738,22988.07
2023-01-26 13:00:00,130105.21023188802,7026.452511519738,23130.91
2023-01-26 14:00:00,130126.65372000038,7026.452511519738,23134.94
2023-01-26 15:00:00,129535.54774124053,7026.452511519738,23023.85
2023-01-26 16:00:00,129254.01549408793,7026.452511519738,22970.94
2023-01-26 17:00:00,129469.62098746581,7026.452511519738,23011.46
2023-01-26 18:00:00,129353.35790675736,7026.452511519738,22989.61
2023-01-26 19:00:00,129527.14061686896,7026.452511519738,23022.27
2023-01-26 20:00:00,129751.20644426635,7026.452511519738,23064.38
2023-01-26 21:00:00,129926.85149205518,7026.452511519738,23097.39
2023-01-26 22:00:00,129802.28770627097,7026.452511519738,23073.98
2023-01-26 23:00:00,129469.19531028245,7026.452511519738,23011.38
2023-01-27 00:00:00,129543.369559485,7026.452511519738,23025.32
2023-01-27 01:00:00,128940.61066783036,7026.452511519738,22912.04
2023-01-27 02:00:00,127347.03492222964,7026.452511519738,22612.55
2023-01-27 03:00:00,128347.6955610412,7026.452511519738,22800.61
2023-01-27 04:00:00,128227.44175673861,7026.452511519738,22778.01
2023-01-27 12:00:00,129212.67159765292,7026.452511519738,22963.17
2023-01-27 13:00:00,129058.25719938478,7026.452511519738,22934.15
2023-01-27 15:00:00,129168.66721882188,7026.452511519738,22954.9
2023-01-27 17:00:00,130055.1399531939,7026.452511519738,23121.5
2023-01-27 19:00:00,130388.81765530955,7026.452511519738,23184.21
2023-01-28 07:00:00,129601.84696255073,7026.452511519738,23036.31
2023-01-28 08:00:00,129349.52681210701,7026.452511519738,22988.89
2023-01-28 09:00:00,129317.17534617076,7026.452511519738,22982.81
2023-01-28 10:00:00,129345.69571745666,7026.452511519738,22988.17
2023-01-28 11:00:00,129270.82974283112,7026.452511519738,22974.1
2023-01-28 12:00:00,129306.37378764267,7026.452511519738,22980.78
2023-01-28 13:00:00,129138.55055809832,7026.452511519738,22949.24
2023-01-28 14:00:00,129244.43775746206,7026.452511519738,22969.14
