datetime,action,price,size,signal_strength,portfolio_value,entry_price,pnl,pnl_pct,reason,bars_held
2023-01-01 03:30:00,BUY,16530.19,3.133660290656066,0.5199999999999999,100000.0,,,,,
2023-01-01 09:00:00,SELL,16512.66,3.133660290656066,,99878.42989971684,16530.19,-54.93306489519719,-0.10604838782856119,"TIME_STOP_MIN_PROFIT (持倉20bars, 盈利不足: -0.11%)",20.0
2023-01-01 09:00:00,BUY,16512.66,1.5099373459920467,0.5199999999999999,99878.42989971684,,,,,
2023-01-01 15:15:00,SELL,16548.66,1.5099373459920467,,99851.16804695808,16512.66,54.35774445571368,0.21801454156993305,"TIME_STOP_MIN_PROFIT (持倉20bars, 盈利不足: +0.22%)",20.0
2023-01-01 15:15:00,BUY,16548.66,2.3433565770630165,0.5199999999999999,99851.16804695808,,,,,
2023-01-01 21:45:00,SELL,16603.06,2.3433565770630165,,99917.08181057518,16548.66,127.47859779223151,0.32872752234924807,"TIME_STOP_MIN_PROFIT (持倉20bars, 盈利不足: +0.33%)",20.0
2023-01-02 01:00:00,BUY,16581.79,3.1203568786336535,0.5199999999999999,99886.29823659989,,,,,
2023-01-02 06:00:00,SELL,16650.28,3.1203568786336535,,100091.84288416634,16581.79,213.71324261761256,0.41304346515060875,"TIME_STOP_MIN_PROFIT (持倉20bars, 盈利不足: +0.41%)",20.0
2023-01-02 06:00:00,BUY,16650.28,1.9659236040110557,0.7,100091.84288416634,,,,,
2023-01-02 13:15:00,SELL,16718.11,1.9659236040110557,,100134.4571448165,16650.28,133.34859806007333,0.40738053654354456,"TIME_STOP_MIN_PROFIT (持倉20bars, 盈利不足: +0.41%)",20.0
2023-01-02 13:15:00,BUY,16718.11,2.084254008506113,0.5199999999999999,100134.4571448165,,,,,
2023-01-02 19:45:00,SELL,16723.65,2.084254008506113,,100074.50256964049,16718.11,11.546767207125686,0.03313771712234459,"TIME_STOP_MIN_PROFIT (持倉20bars, 盈利不足: +0.03%)",20.0
2023-01-03 01:00:00,BUY,16692.75,3.10511496776066,0.5199999999999999,100063.52872217522,,,,,
2023-01-03 06:00:00,SELL,16738.32,3.10511496776066,,100183.00373397136,16692.75,141.50008908085238,0.2729927663207121,"TIME_STOP_MIN_PROFIT (持倉20bars, 盈利不足: +0.27%)",20.0
2023-01-03 07:00:00,BUY,16727.13,3.100637825349592,0.5199999999999999,100125.0424469883,,,,,
2023-01-03 13:30:00,SELL,16718.61,3.100637825349592,,100035.95923087694,16727.13,-26.41743427197988,-0.05093521721897254,"TIME_STOP_MIN_PROFIT (持倉20bars, 盈利不足: -0.05%)",20.0
2023-01-03 20:15:00,BUY,16670.39,3.1072792272173513,0.5199999999999999,99999.14393168315,,,,,
2023-01-04 01:15:00,SELL,16693.13,3.1072792272173513,,100033.96018753153,16670.39,70.65952962692754,0.13640952611186918,"TIME_STOP_MIN_PROFIT (持倉20bars, 盈利不足: +0.14%)",20.0
2023-01-04 01:15:00,BUY,16693.13,1.9619655504317681,0.7,100033.96018753153,,,,,
2023-01-04 12:00:00,SELL,16839.09,1.9619655504317681,,100238.59810893933,16693.13,286.36849174101917,0.8743716726581585,"TIME_STOP_MAX (持倉30bars, 盈虧: +0.87%)",30.0
2023-01-04 13:15:00,BUY,16822.62,3.0855634884078387,0.5199999999999999,100207.06959721907,,,,,
2023-01-04 18:15:00,SELL,16909.5,3.0855634884078387,,100407.51486736644,16822.62,268.0737558728762,0.5164474974766131,"TIME_STOP_MIN_PROFIT (持倉20bars, 盈利不足: +0.52%)",20.0
2023-01-05 03:15:00,BUY,16834.42,3.0887692018882196,0.5199999999999999,100381.54059392102,,,,,
2023-01-05 08:15:00,SELL,16822.02,3.0887692018882196,,100300.61054744237,16834.42,-38.300738103407184,-0.07365861134507323,"TIME_STOP_MIN_PROFIT (持倉20bars, 盈利不足: -0.07%)",20.0
2023-01-05 08:30:00,BUY,16813.46,3.0876861520294376,0.5199999999999999,100221.40465193219,,,,,
2023-01-05 13:30:00,SELL,16814.12,3.0876861520294376,,100193.07053083494,16813.46,2.0378728603389797,0.003925426414319588,"TIME_STOP_MIN_PROFIT (持倉20bars, 盈利不足: +0.00%)",20.0
2023-01-05 13:30:00,BUY,16814.12,1.4872706234406436,0.5199999999999999,100193.07053083494,,,,,
2023-01-05 22:45:00,SELL,16844.67,1.4872706234406436,,100110.54781746476,16814.12,45.43611754611058,0.18169252984989726,"TIME_STOP_MIN_PROFIT (持倉20bars, 盈利不足: +0.18%)",20.0
2023-01-05 22:45:00,BUY,16844.67,2.3081500469777594,0.5199999999999999,100110.54781746476,,,,,
2023-01-06 03:45:00,SELL,16838.11,2.3081500469777594,,100023.86843637924,16844.67,-15.141464308168727,-0.03894406954839669,"TIME_STOP_MIN_PROFIT (持倉20bars, 盈利不足: -0.04%)",20.0
2023-01-06 11:00:00,BUY,16767.52,3.0884088872395443,0.5199999999999999,99970.96097483941,,,,,
2023-01-06 16:15:00,SELL,16823.61,3.0884088872395443,,100144.43477103353,16767.52,173.22885448526648,0.33451577812342315,"TIME_STOP_MIN_PROFIT (持倉20bars, 盈利不足: +0.33%)",20.0
2023-01-06 16:15:00,BUY,16823.61,1.9476586017790112,0.7,100144.43477103353,,,,,
2023-01-07 05:30:00,SELL,16937.7,1.9476586017790112,,100256.67967061448,16823.61,222.20836987696768,0.6781540941569686,"TIME_STOP_MAX (持倉30bars, 盈虧: +0.68%)",30.0
2023-01-07 06:00:00,BUY,16933.27,3.0657510855969607,0.5199999999999999,100218.51522240629,,,,,
2023-01-07 11:00:00,SELL,16917.37,3.0657510855969607,,100132.89379175984,16933.27,-48.745442260996136,-0.09389798898854496,"TIME_STOP_MIN_PROFIT (持倉20bars, 盈利不足: -0.09%)",20.0
2023-01-07 11:00:00,BUY,16917.37,1.4779517291804722,0.5199999999999999,100132.89379175984,,,,,
2023-01-07 19:45:00,SELL,16940.97,1.4779517291804722,,100092.6130289542,16917.37,34.87966080866237,0.13950158919502353,"TIME_STOP_MIN_PROFIT (持倉20bars, 盈利不足: +0.14%)",20.0
2023-01-07 21:15:00,BUY,16942.61,3.0595423580414605,0.5199999999999999,100070.71998219467,,,,,
2023-01-08 06:15:00,SELL,16939.36,3.0595423580414605,,100019.65894323165,16942.61,-9.943512663634747,-0.01918240460000442,"TIME_STOP_MIN_PROFIT (持倉20bars, 盈利不足: -0.02%)",20.0
2023-01-08 06:15:00,BUY,16939.36,1.473724993367598,0.5199999999999999,100019.65894323165,,,,,
2023-01-08 13:30:00,SELL,16932.51,1.473724993367598,,99919.35093767264,16939.36,-10.095016204571262,-0.04043836366900422,"TIME_STOP_MIN_PROFIT (持倉20bars, 盈利不足: -0.04%)",20.0
2023-01-08 13:30:00,BUY,16932.51,2.293347097070487,0.5199999999999999,99919.35093767264,,,,,
2023-01-08 20:15:00,SELL,16943.24,2.293347097070487,,99878.01108701326,16932.51,24.607614351573666,0.06336922287364377,"TIME_STOP_MIN_PROFIT (持倉20bars, 盈利不足: +0.06%)",20.0
2023-01-08 20:30:00,BUY,16958.8,3.050357393797478,0.5199999999999999,99865.63893809398,,,,,
2023-01-09 09:00:00,SELL,17196.74,3.050357393797478,,100467.56780206907,16958.8,725.8020382801791,1.4030473854282244,"TIME_STOP_MAX (持倉30bars, 盈虧: +1.40%)",30.0
2023-01-09 09:00:00,BUY,17196.74,1.4461977655775173,0.5199999999999999,100467.56780206907,,,,,
2023-01-09 14:00:00,SELL,17225.83,1.4461977655775173,,100433.78878564126,17196.74,42.06989300065019,0.16915996869173444,"TIME_STOP_MIN_PROFIT (持倉20bars, 盈利不足: +0.17%)",20.0
2023-01-09 14:00:00,BUY,17225.83,2.981269739223462,0.7,100433.78878564126,,,,,
2023-01-09 19:45:00,SELL,17326.04,2.981269739223462,,100630.49886062832,17225.83,298.7530405675805,0.5817426504267198,"TIME_STOP_MIN_PROFIT (持倉23bars, 盈利不足: +0.58%)",23.0
2023-01-09 22:15:00,BUY,17202.36,3.025206580914075,0.5199999999999999,100464.65768195571,,,,,
2023-01-10 05:30:00,SELL,17209.33,3.025206580914075,,100395.54695862299,17202.36,21.085689868974622,0.040517696409114734,"TIME_STOP_MIN_PROFIT (持倉20bars, 盈利不足: +0.04%)",20.0
2023-01-10 05:45:00,BUY,17221.52,3.0192151718159805,0.5199999999999999,100377.36383346014,,,,,
2023-01-10 11:00:00,SELL,17268.0,3.0192151718159805,,100429.49511222431,17221.52,140.33312118600546,0.2698948757136499,"TIME_STOP_MIN_PROFIT (持倉20bars, 盈利不足: +0.27%)",20.0
2023-01-10 11:30:00,BUY,17278.65,3.0091617953941903,0.5199999999999999,100375.0066717912,,,,,
2023-01-10 16:30:00,SELL,17319.11,3.0091617953941903,,100504.28360269092,17278.65,121.7506862416463,0.23416181241011635,"TIME_STOP_MIN_PROFIT (持倉20bars, 盈利不足: +0.23%)",20.0
2023-01-10 16:30:00,BUY,17319.11,1.8998684131640589,0.7,100504.28360269092,,,,,
2023-01-11 05:30:00,SELL,17418.97,1.8998684131640589,,100552.78826431427,17319.11,189.72085973856403,0.5765885198488974,"TIME_STOP_MIN_PROFIT (持倉29bars, 盈利不足: +0.58%)",29.0
2023-01-11 15:30:00,BUY,17398.42,2.993281833985555,0.5199999999999999,100537.40255994395,,,,,
2023-01-11 23:15:00,SELL,17562.23,2.993281833985555,,101086.27615991913,17398.42,490.32949722517765,0.9415222761607112,"TIME_STOP_MAX (持倉30bars, 盈虧: +0.94%)",30.0
2023-01-11 23:15:00,BUY,17562.23,1.8785740223717167,0.7,101086.27615991913,,,,,
2023-01-12 08:30:00,SELL,18128.47,1.8785740223717167,,102143.50811562859,17562.23,1063.7237544277639,3.224191916402419,"TIME_STOP_MAX (持倉30bars, 盈虧: +3.22%)",30.0
2023-01-12 08:30:00,BUY,18128.47,2.553978797418251,0.7,102143.50811562859,,,,,
2023-01-12 14:15:00,SELL,18233.4,2.553978797418251,,102322.45485663055,18128.47,267.9889952130978,0.5788133251178884,"TIME_STOP_MIN_PROFIT (持倉20bars, 盈利不足: +0.58%)",20.0
2023-01-12 14:30:00,BUY,18156.59,2.9113763763226856,0.5199999999999999,102047.62007833344,,,,,
2023-01-13 06:15:00,SELL,18808.44,2.9113763763226856,,104368.14545184621,18156.59,1897.7806909059384,3.5901565216816422,"TIME_STOP_MAX (持倉30bars, 盈虧: +3.59%)",30.0
