datetime,portfolio_value,cash,price
2023-01-12 10:00:00,103910.76862587818,33215.0660722668,18156.12
2023-01-12 11:00:00,104020.22241880209,33215.0660722668,18184.23
2023-01-12 12:00:00,104073.68384095954,33215.0660722668,18197.96
2023-01-12 13:00:00,104325.80526009237,33215.0660722668,18262.71
2023-01-12 14:00:00,104418.36010384199,33215.0660722668,18286.48
2023-01-12 15:00:00,103390.21090350178,33215.0660722668,18022.43
2023-01-12 16:00:00,103497.36491293958,80845.45074639305,18074.83
2023-01-13 00:00:00,104481.20037348365,80845.45074639305,18859.87
2023-01-13 01:00:00,104284.33419122337,49540.20145614658,18780.7
2023-01-13 02:00:00,104379.24380384985,49540.20145614658,18813.26
2023-01-13 03:00:00,104439.81572493027,49540.20145614658,18834.04
2023-01-13 04:00:00,104556.52889721419,49540.20145614658,18874.08
2023-01-13 05:00:00,104413.8729868352,49540.20145614658,18825.14
2023-01-13 06:00:00,104316.8937849899,49540.20145614658,18791.87
2023-01-13 07:00:00,104496.1901692852,49540.20145614658,18853.38
2023-01-13 08:00:00,104410.3167912761,49540.20145614658,18823.92
2023-01-13 09:00:00,104469.34380772838,49540.20145614658,18844.17
2023-01-13 10:00:00,104679.56743373026,49540.20145614658,18916.29
2023-01-13 11:00:00,104991.52157203757,49540.20145614658,19023.31
2023-01-13 12:00:00,104665.40094978173,49540.20145614658,18911.43
2023-01-13 13:00:00,104538.80621770653,49540.20145614658,18868.0
2023-01-13 14:00:00,104504.76001759974,49540.20145614658,18856.32
2023-01-13 15:00:00,104971.37951358399,49540.20145614658,19016.4
2023-01-13 16:00:00,105632.74444014483,49540.20145614658,19243.29
2023-01-13 17:00:00,105269.54610681377,49540.20145614658,19118.69
2023-01-13 18:00:00,105593.83138110954,71627.23330977978,19277.18
2023-01-13 19:00:00,105584.61606497342,71627.23330977978,19271.95
2023-01-13 20:00:00,105733.27691055759,71627.23330977978,19356.32
2023-01-13 21:00:00,105908.31505682203,71627.23330977978,19455.66
2023-01-13 22:00:00,106588.57454069873,71627.23330977978,19841.73
2023-01-13 23:00:00,106613.92987515358,71627.23330977978,19856.12
2023-01-14 00:00:00,106696.05719544133,71627.23330977978,19902.73
2023-01-14 01:00:00,108384.41588026703,71627.23330977978,20860.93
2023-01-14 02:00:00,108462.198082086,108462.198082086,20938.21
2023-01-14 03:00:00,108462.198082086,108462.198082086,20948.74
2023-01-14 04:00:00,108462.198082086,108462.198082086,20962.13
2023-01-14 05:00:00,108462.198082086,108462.198082086,20908.72
2023-01-14 06:00:00,108462.198082086,108462.198082086,20842.73
2023-01-14 07:00:00,108462.198082086,108462.198082086,20953.26
2023-01-14 08:00:00,108462.198082086,108462.198082086,20890.61
2023-01-14 22:00:00,108462.198082086,108462.198082086,20900.54
2023-01-14 23:00:00,108462.198082086,108462.198082086,20990.03
2023-01-15 05:00:00,108462.198082086,108462.198082086,20707.04
2023-01-15 06:00:00,108375.44521911416,34457.87770067804,20752.88
2023-01-15 07:00:00,108226.81138648253,34457.87770067804,20711.15
2023-01-15 08:00:00,108294.66363933735,34457.87770067804,20730.2
2023-01-15 09:00:00,107936.13304761198,34457.87770067804,20629.54
2023-01-15 10:00:00,108345.56173347362,34457.87770067804,20744.49
2023-01-15 11:00:00,108300.54060612005,34457.87770067804,20731.85
2023-01-15 12:00:00,108244.72723067462,34457.87770067804,20716.18
2023-01-15 13:00:00,108147.31205400376,34457.87770067804,20688.83
2023-01-15 14:00:00,108159.06598756916,34457.87770067804,20692.13
2023-01-15 15:00:00,108563.97118990717,34457.87770067804,20805.81
2023-01-15 16:00:00,108907.2929039585,34457.87770067804,20902.2
2023-01-15 17:00:00,108815.46975022633,34457.87770067804,20876.42
2023-01-15 18:00:00,108890.0181834154,34457.87770067804,20897.35
2023-01-15 19:00:00,108628.76029643888,34457.87770067804,20824.0
2023-01-15 20:00:00,108805.56795164698,34457.87770067804,20873.64
2023-01-15 21:00:00,108880.8287444461,34457.87770067804,20894.77
2023-01-15 22:00:00,108882.46717154916,34457.87770067804,20895.23
2023-01-15 23:00:00,108994.91313599152,34457.87770067804,20926.8
2023-01-16 00:00:00,108774.18851082542,34457.87770067804,20864.83
2023-01-16 01:00:00,109107.0029206289,34457.87770067804,20958.27
2023-01-16 02:00:00,109864.59736589008,34457.87770067804,21170.97
2023-01-16 03:00:00,109903.6346725194,34457.87770067804,21181.93
2023-01-16 04:00:00,109546.10138424806,34457.87770067804,21081.55
2023-01-16 05:00:00,109768.07263873171,34457.87770067804,21143.87
2023-01-16 06:00:00,109946.09130527687,34457.87770067804,21193.85
2023-01-16 07:00:00,109687.07735107193,34457.87770067804,21121.13
2023-01-16 08:00:00,109631.97633523651,34457.87770067804,21105.66
2023-01-16 09:00:00,108368.5709488774,34457.87770067804,20750.95
2023-01-16 10:00:00,108520.06050206725,90601.36155250578,20831.77
2023-01-16 11:00:00,108540.80761182621,90601.36155250578,20855.89
2023-01-16 12:00:00,108508.86979319644,90601.36155250578,20818.76
2023-01-16 13:00:00,108496.98235302774,90601.36155250578,20804.94
2023-01-16 14:00:00,108513.8931398379,90601.36155250578,20824.6
2023-01-16 15:00:00,108549.56406196495,90601.36155250578,20866.07
2023-01-16 16:00:00,108683.51710519724,90601.36155250578,21021.8
2023-01-16 17:00:00,108660.03467997254,90601.36155250578,20994.5
2023-01-16 18:00:00,108737.90515453633,90601.36155250578,21085.03
2023-01-16 19:00:00,108886.16269342748,90601.36155250578,21257.39
2023-01-16 20:00:00,108934.24575460186,90601.36155250578,21313.29
2023-01-16 21:00:00,108888.3217002888,90601.36155250578,21259.9
2023-01-16 22:00:00,108778.96929300619,90601.36155250578,21132.77
2023-01-16 23:00:00,108797.33526587648,108797.33526587648,21168.38
2023-01-17 00:00:00,108797.33526587648,108797.33526587648,21180.71
2023-01-17 01:00:00,108797.33526587648,108797.33526587648,21104.26
2023-01-17 02:00:00,108753.44407879643,34929.88255569811,21059.01
2023-01-17 03:00:00,108908.03914585648,34929.88255569811,21103.11
2023-01-17 05:00:00,109117.49618115896,34929.88255569811,21162.86
2023-01-17 06:00:00,109064.24676917159,34929.88255569811,21147.67
2023-01-17 07:00:00,108772.54936486165,34929.88255569811,21064.46
2023-01-17 08:00:00,109018.46419375655,34929.88255569811,21134.61
2023-01-17 09:00:00,109235.80873248045,34929.88255569811,21196.61
2023-01-17 10:00:00,109145.7159156223,34929.88255569811,21170.91
2023-01-17 11:00:00,108947.82721867127,34929.88255569811,21114.46
2023-01-17 12:00:00,109345.0418909746,34929.88255569811,21227.77
2023-01-17 13:00:00,109478.3231710114,34929.88255569811,21265.79
2023-01-17 14:00:00,109370.00145735708,34929.88255569811,21234.89
2023-01-17 19:00:00,109780.50219097917,34929.88255569811,21351.99
2023-01-17 20:00:00,109735.56094926238,34929.88255569811,21339.17
2023-01-17 21:00:00,109854.8550565652,34929.88255569811,21373.2
2023-01-17 22:00:00,109648.90357833891,34929.88255569811,21314.45
2023-01-17 23:00:00,109346.61939165887,34929.88255569811,21228.22
2023-01-18 00:00:00,108899.2476684457,108899.2476684457,21147.47
2023-01-18 01:00:00,108899.2476684457,108899.2476684457,21231.5
2023-01-18 02:00:00,108899.2476684457,108899.2476684457,21237.29
2023-01-18 03:00:00,108899.2476684457,108899.2476684457,21276.01
2023-01-18 04:00:00,108796.6903434003,34802.90888039152,21259.43
