datetime,action,price,size,signal_strength,portfolio_value,entry_price,pnl,pnl_pct,reason,bars_held
2023-01-01 00:00:00,BUY,16543.67,5.742377598199191,0.5199999999999999,100000.0,,,,,
2023-01-09 00:00:00,SELL,17134.66,5.742377598199191,,103272.70623446914,16543.67,3393.687736759749,3.572302880799727,TAKE_PROFIT,146.0
2023-01-09 00:00:00,BUY,17134.66,0.27050828979529934,0.7,103272.70623446914,,,,,
2023-01-12 00:00:00,SELL,17943.36,0.27050828979529934,,103622.58746903222,17134.66,218.76005395745878,4.719673457191442,TAKE_PROFIT,70.0
2023-01-12 07:00:00,BUY,18149.26,5.4281466455595035,0.7,103701.94188251293,,,,,
2023-01-13 00:00:00,SELL,18859.87,5.4281466455595035,,107502.1785011901,18149.26,3857.295287801042,3.915366246337326,TAKE_PROFIT,10.0
2023-01-13 00:00:00,BUY,18859.87,0.25830700337551094,0.7,107502.1785011901,,,,,
2023-01-13 21:00:00,SELL,19455.66,0.25830700337551094,,107059.75918188933,18859.87,153.89672954109588,3.159035560690504,TAKE_PROFIT,21.0
2023-01-13 21:00:00,BUY,19455.66,4.982227004952117,0.7,107059.75918188933,,,,,
2023-01-14 01:00:00,SELL,20860.93,4.982227004952117,,112199.98377373233,19455.66,7001.374143249063,7.222936667273183,TAKE_PROFIT,4.0
2023-01-15 05:00:00,BUY,20707.04,5.157614185441616,0.7,112419.91920263894,,,,,
2023-01-16 09:00:00,SELL,20750.95,5.157614185441616,,112284.34368050563,20707.04,226.47083888274062,0.21205348519151013,TRAILING_TP (鎖定利潤: 0.21%),28.0
2023-01-16 09:00:00,BUY,20750.95,0.2407601637110644,0.5199999999999999,112284.34368050563,,,,,
2023-01-17 02:00:00,SELL,21059.01,0.2407601637110644,,112580.21290109826,20750.95,74.16857603282993,1.4845585382837756,TRAILING_TP (鎖定利潤: 1.48%),17.0
2023-01-17 10:00:00,BUY,21170.91,5.0519824636454755,0.5199999999999999,112584.28006254382,,,,,
2023-01-19 06:00:00,SELL,20817.36,5.0519824636454755,,110850.2403297927,21170.91,-1786.1284000218543,-1.6699801756277832,STOP_LOSS,26.0
2023-01-19 08:00:00,BUY,20834.18,5.052218623235012,0.5199999999999999,110798.77073245308,,,,,
2023-01-20 20:00:00,SELL,21513.44,5.052218623235012,,114402.09401872226,20834.18,3431.770022018606,3.2603155007780327,TAKE_PROFIT,35.0
2023-01-20 20:00:00,BUY,21513.44,0.25221058142396446,0.5199999999999999,114402.09401872226,,,,,
2023-01-20 21:00:00,SELL,22249.67,0.25221058142396446,,118132.74982702485,21513.44,185.68499636176526,3.4221863170185607,TAKE_PROFIT,1.0
2023-01-20 21:00:00,BUY,22249.67,4.804344974053181,0.7,118132.74982702485,,,,,
2023-01-21 10:00:00,SELL,23000.57,4.804344974053181,,121269.08570375996,22249.67,3607.5826410165405,3.3748815150966394,TAKE_PROFIT,13.0
2023-01-22 20:00:00,BUY,22711.28,5.046912288725209,0.5199999999999999,120654.5664470306,,,,,
2023-01-24 10:00:00,SELL,22855.48,5.046912288725209,,122517.66510645495,22711.28,727.7647520341787,0.6349267852802765,TRAILING_TP (鎖定利潤: 0.63%),24.0
2023-01-25 10:00:00,BUY,22609.7,5.152591751969299,0.5199999999999999,122630.05656263189,,,,,
2023-01-26 11:00:00,SELL,22933.04,5.152591751969299,,124128.79324419348,22609.7,1666.039017081754,1.4300941631246733,TRAILING_TP (鎖定利潤: 1.43%),17.0
2023-01-27 01:00:00,BUY,22912.04,5.1523002976504015,0.5199999999999999,124262.85317029255,,,,,
2023-01-29 19:00:00,SELL,23674.22,5.1523002976504015,,129427.31696696267,22912.04,3926.9802408631845,3.3265479634288386,TAKE_PROFIT,58.0
2023-01-31 03:00:00,BUY,22860.15,5.420779689640539,0.5199999999999999,130441.93349698545,,,,,
2023-02-01 21:00:00,SELL,23571.16,5.420779689640539,,134266.6038534563,22860.15,3854.2285671313107,3.110259556477102,TAKE_PROFIT,27.0
2023-02-02 08:00:00,BUY,23781.32,5.382010381263039,0.7,134727.6959159351,,,,,
